Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1668515612,100,,Aggregated,0.800000,0.000000,28000,29000,29000,30000,30000,31000,31000,31000,31000,31000,31000,13,0,28000.0,27852.162908153845,24943.767855000002,31014.492874,90.0
1668515613,100,,Aggregated,1.000000,0.000000,28000,29000,30000,31000,31000,31000,31000,31000,31000,31000,31000,15,0,28000.0,28296.08368433333,24943.767855000002,31272.485927,90.0
1668515614,100,,Aggregated,1.000000,0.000000,28000,29000,30000,31000,31000,31000,31000,31000,31000,31000,31000,15,0,28000.0,28296.08368433333,24943.767855000002,31272.485927,90.0
1668515615,100,,Aggregated,1.400000,0.000000,29000,30000,31000,31000,34000,34000,34000,34000,34000,34000,34000,18,0,29000.0,29168.97037544444,24943.767855000002,33717.993558,90.0
1668515616,100,,Aggregated,1.500000,0.000000,30000,31000,33000,34000,34000,35000,35000,35000,35000,35000,35000,20,0,29000.0,29708.692057899996,24943.767855000002,34710.842262,90.0
1668515617,100,,Aggregated,1.500000,0.000000,30000,31000,33000,34000,34000,35000,36000,36000,36000,36000,36000,21,0,30000.0,29989.9642057619,24943.767855000002,35615.407163,90.0
1668515618,100,,Aggregated,1.800000,0.000000,30000,31000,34000,34000,35000,36000,37000,37000,37000,37000,37000,22,0,30000.0,30295.430542181814,24943.767855000002,36710.223607,90.0
1668515619,100,,Aggregated,1.900000,0.000000,31000,34000,35000,36000,37000,37000,38000,38000,38000,38000,38000,26,0,31000.0,31402.069924346146,24943.767855000002,37946.76491,90.0
1668515620,100,,Aggregated,1.800000,0.000000,31000,34000,36000,37000,37000,38000,39000,39000,39000,39000,39000,27,0,31000.0,31678.419009444435,24943.767855000002,38863.495222,90.0
1668515621,100,,Aggregated,1.800000,0.000000,31000,34000,36000,37000,37000,38000,39000,39000,39000,39000,39000,27,0,31000.0,31678.419009444435,24943.767855000002,38863.495222,90.0
1668515622,100,,Aggregated,1.800000,0.000000,33000,35000,37000,37000,40000,41000,41000,41000,41000,41000,41000,30,0,31000.0,32575.645689466655,24943.767855000002,40933.848838000005,90.0
1668515623,100,,Aggregated,1.700000,0.000000,34000,37000,37000,38000,41000,42000,42000,42000,42000,42000,42000,32,0,33000.0,33152.70292293749,24943.767855000002,41972.942638,90.0
1668515624,100,,Aggregated,1.500000,0.000000,34000,37000,39000,41000,42000,42000,43000,43000,43000,43000,43000,35,0,34000.0,33944.431672942854,24943.767855000002,42581.597943,90.0
1668515625,100,,Aggregated,1.600000,0.000000,34000,37000,40000,41000,42000,43000,44000,44000,44000,44000,44000,37,0,34000.0,34470.61148416216,24943.767855000002,44025.314784,90.0
1668515626,100,,Aggregated,1.700000,0.000000,36000,39000,42000,42000,44000,45000,45000,45000,45000,45000,45000,40,0,35000.0,35235.09035854999,24943.767855000002,44747.849363,90.0
1668515627,100,,Aggregated,2.000000,0.000000,36000,40000,42000,42000,44000,45000,45000,45000,45000,45000,45000,41,0,36000.0,35478.942017121946,24943.767855000002,45233.00836,90.0
1668515628,100,,Aggregated,1.900000,0.000000,37000,40000,42000,42000,45000,45000,47000,47000,47000,47000,47000,42,0,36000.0,35753.39966930952,24943.767855000002,47006.163409,90.0
1668515629,100,,Aggregated,2.000000,0.000000,37000,41000,42000,43000,45000,45000,48000,48000,48000,48000,48000,43,0,37000.0,36029.70489486046,24943.767855000002,47634.524368,90.0
1668515630,100,,Aggregated,2.000000,0.000000,37000,41000,42000,43000,45000,45000,48000,48000,48000,48000,48000,43,0,37000.0,36029.70489486046,24943.767855000002,47634.524368,90.0
1668515631,100,,Aggregated,1.900000,0.000000,37000,41000,42000,44000,45000,48000,50000,50000,50000,50000,50000,45,0,37000.0,36641.978855044435,24943.767855000002,49851.937917999996,90.0
1668515632,100,,Aggregated,1.700000,0.000000,37000,42000,44000,45000,50000,51000,51000,51000,51000,51000,51000,49,0,37000.0,37800.633166265296,24943.767855000002,50946.476855,90.0
1668515633,100,,Aggregated,1.600000,0.000000,38000,42000,45000,45000,51000,51000,51000,51000,51000,51000,51000,51,0,38000.0,38327.11986229411,24943.767855000002,51393.000201,90.0
1668515634,100,,Aggregated,1.800000,0.000000,39000,43000,45000,47000,51000,51000,51000,53000,53000,53000,53000,52,0,38000.0,38604.06015457691,24943.767855000002,52728.015061,90.0
1668515635,100,,Aggregated,2.000000,0.000000,40000,43000,45000,50000,51000,53000,53000,53000,53000,53000,53000,54,0,39000.0,39148.68066890739,24943.767855000002,53346.89059,90.0
1668515636,100,,Aggregated,1.900000,0.000000,40000,44000,47000,50000,51000,53000,53000,55000,55000,55000,55000,55,0,40000.0,39429.62721765454,24943.767855000002,54600.74085,90.0
1668515637,100,,Aggregated,1.900000,0.000000,40000,44000,47000,50000,51000,53000,53000,55000,55000,55000,55000,55,0,40000.0,39429.62721765454,24943.767855000002,54600.74085,90.0
1668515638,100,,Aggregated,1.700000,0.000000,41000,44000,48000,50000,51000,53000,55000,57000,57000,57000,57000,56,0,40000.0,39738.81864685713,24943.767855000002,56744.34725299999,90.0
1668515639,100,,Aggregated,1.500000,0.000000,41000,45000,48000,51000,53000,55000,57000,58000,58000,58000,58000,57,0,41000.0,40059.41534829824,24943.767855000002,58012.830629,90.0
1668515640,100,,Aggregated,1.400000,0.000000,41000,45000,50000,51000,53000,57000,58000,59000,59000,59000,59000,58,0,41000.0,40384.01049822413,24943.767855000002,58885.934044,90.0
1668515641,100,,Aggregated,1.400000,0.000000,41000,45000,50000,51000,53000,58000,59000,60000,60000,60000,60000,59,0,41000.0,40713.577456627114,24943.767855000002,59828.461044,90.0
1668515642,100,,Aggregated,1.400000,0.000000,42000,45000,51000,51000,55000,59000,60000,61000,61000,61000,61000,60,0,41000.0,41046.127785466655,24943.767855000002,60666.597187,90.0
1668515643,100,,Aggregated,1.500000,0.000000,42000,45000,51000,51000,55000,59000,61000,61000,61000,61000,61000,61,0,42000.0,41378.74736124589,24943.767855000002,61335.921908000004,90.0
1668515644,100,,Aggregated,1.400000,0.000000,42000,45000,51000,51000,57000,60000,61000,62000,62000,62000,62000,62,0,42000.0,41717.6050967258,24943.767855000002,62387.926961,90.0
1668515645,100,,Aggregated,1.400000,0.000000,42000,45000,51000,51000,57000,60000,61000,62000,62000,62000,62000,62,0,42000.0,41717.6050967258,24943.767855000002,62387.926961,90.0
